1817281,571133,-438
1817973,567215,-374
1850673,525689,-352
1828781,555495,-144
1821861,576451,-137
1790869,606416.4,-14
1831218,551436.9,19
1808978,574794.2,82
1816012,585919.6,83
1821909,564202.8,120
1812214,570713.6,341
1806044,592583.6,393
1805609,595330.3,443
1800172,600257.4,447
1851615,531049.8,467
1849063,551349.9,555
1796533,600259.5,762
1844844,546452.7,933
1850465,555457,984
1869320,537085.9,1246
1835200,561084,1246.959961
1828203,565625.1,1513
1867988,543327.5,1620
1831737,563257,1757.790283
1831667,562134,1815.958862
